Ensembl,D1,D2,D3,D4
ENSG00000224136,0,0,0,0
ENSG00000224137,0,0,0,0
ENSG00000224138,0,0,0,2
ENSG00000224141,0,0,0,0
ENSG00000224142,2,1,8,2
ENSG00000224144,0,0,0,0
ENSG00000224149,0,0,0,0
ENSG00000224151,0,0,0,0
ENSG00000224152,0,1,1,0
ENSG00000224153,0,0,0,0
ENSG00000224155,25,4,8,2
ENSG00000224157,0,0,0,0
ENSG00000224159,0,0,0,0
ENSG00000224160,0,0,0,0
ENSG00000224161,0,0,0,0
ENSG00000224162,0,0,0,0
ENSG00000224163,0,0,0,0
ENSG00000224164,0,0,0,0
ENSG00000224165,68,82,170,118
ENSG00000224166,0,0,0,0
ENSG00000224167,0,0,0,0
ENSG00000224169,0,0,0,0
ENSG00000224172,0,0,0,0
ENSG00000224173,0,0,0,0
ENSG00000224174,0,0,0,0
ENSG00000224177,0,0,0,0
ENSG00000224183,16,5,9,30
ENSG00000224184,2,0,0,1
ENSG00000224185,1,15,22,12
ENSG00000224186,0,6,2,0
ENSG00000224187,0,0,0,0
ENSG00000224188,0,0,0,0
ENSG00000224189,0,0,0,0
ENSG00000224190,0,0,0,0
ENSG00000224192,0,0,0,0
ENSG00000224194,0,0,0,0
ENSG00000224195,0,2,5,5
ENSG00000224203,0,0,0,0
ENSG00000224204,0,0,0,0
ENSG00000224205,0,0,0,0
ENSG00000224207,0,0,0,0
ENSG00000224208,0,0,7,0
ENSG00000224209,0,0,0,0
ENSG00000224210,0,0,0,0
ENSG00000224215,11,4,9,12
ENSG00000224216,1,3,4,0
ENSG00000224217,19,4,4,18
ENSG00000224218,0,0,0,0
ENSG00000224219,0,0,0,0
ENSG00000224220,0,0,0,0
ENSG00000224221,2,0,5,6
ENSG00000224222,0,0,0,0
ENSG00000224223,0,0,0,0
ENSG00000224224,0,0,0,1
ENSG00000224227,18,8,13,17
ENSG00000224228,0,0,0,0
ENSG00000224231,0,0,0,0
ENSG00000224232,0,0,0,1
ENSG00000224233,0,0,0,0
ENSG00000224236,3,0,0,0
ENSG00000224237,0,0,0,0
ENSG00000224238,0,0,0,0
ENSG00000224239,0,0,0,0
ENSG00000224240,0,0,0,0
ENSG00000224243,0,0,0,0
ENSG00000224244,0,0,0,0
ENSG00000224245,0,0,0,0
ENSG00000224247,0,0,0,0
ENSG00000224250,0,0,0,0
ENSG00000224251,4,9,5,9
ENSG00000224252,0,0,0,0
ENSG00000224254,0,0,0,0
ENSG00000224255,0,0,3,6
ENSG00000224256,0,0,0,0
ENSG00000224257,0,0,0,0
ENSG00000224259,0,0,0,0
ENSG00000224260,0,0,0,0
ENSG00000224261,104,43,62,141
ENSG00000224263,0,0,0,0
ENSG00000224265,0,0,0,0
ENSG00000224267,0,0,0,0
ENSG00000224269,0,0,0,0
ENSG00000224271,0,0,0,0
ENSG00000224272,0,0,0,0
ENSG00000224273,7,5,6,8
ENSG00000224274,0,0,0,0
ENSG00000224276,0,0,0,0
ENSG00000224277,0,0,0,0
ENSG00000224278,0,0,0,0
ENSG00000224279,0,0,0,0
ENSG00000224280,1,0,0,1
ENSG00000224281,83,69,175,134
ENSG00000224282,4,0,0,1
ENSG00000224286,0,0,0,0
ENSG00000224287,2,5,5,6
ENSG00000224288,0,0,0,0
ENSG00000224289,0,0,1,0
ENSG00000224291,0,0,0,0
ENSG00000224292,3,1,16,17
ENSG00000224294,0,0,0,0
ENSG00000224295,0,8,13,37
ENSG00000224296,0,0,0,0
ENSG00000224297,0,0,0,0
ENSG00000224299,0,0,0,0
ENSG00000224300,0,0,0,0
ENSG00000224301,0,0,0,0
ENSG00000224302,0,0,0,5
ENSG00000224307,0,0,0,0
ENSG00000224308,0,0,0,0
ENSG00000224309,0,0,0,0
ENSG00000224310,0,0,0,0
ENSG00000224311,0,1,0,0
ENSG00000224312,0,0,0,0
ENSG00000224314,0,0,0,1
ENSG00000224315,4,13,8,18
ENSG00000224316,0,0,6,0
ENSG00000224318,0,0,0,0
ENSG00000224321,261,63,205,435
ENSG00000224322,0,0,0,0
ENSG00000224323,0,0,0,0
ENSG00000224324,4,4,3,1
ENSG00000224326,0,0,0,0
ENSG00000224328,0,0,0,0
ENSG00000224329,0,0,0,0
ENSG00000224330,0,0,0,0
ENSG00000224331,0,0,0,0
ENSG00000224333,0,0,0,0
ENSG00000224334,7,2,7,21
ENSG00000224335,0,0,0,0
ENSG00000224336,0,0,0,0
ENSG00000224337,0,0,3,0
ENSG00000224338,0,0,0,0
ENSG00000224339,0,0,0,0
ENSG00000224340,0,0,0,0
ENSG00000224341,0,0,0,0
ENSG00000224342,0,0,0,0
ENSG00000224344,0,0,0,0
ENSG00000224346,0,0,1,0
ENSG00000224347,0,0,0,0
ENSG00000224348,0,0,0,0
ENSG00000224349,1,0,1,0
ENSG00000224351,0,0,0,0
ENSG00000224352,0,0,0,0
ENSG00000224353,0,0,0,0
ENSG00000224354,0,0,0,0
ENSG00000224356,40,56,97,106
ENSG00000224357,0,0,0,0
ENSG00000224358,51,90,196,191
ENSG00000224359,0,0,0,0
ENSG00000224361,0,0,0,0
ENSG00000224363,4,0,0,0
ENSG00000224365,0,0,0,0
ENSG00000224366,0,0,0,0
ENSG00000224367,0,0,0,0
ENSG00000224368,0,0,0,0
ENSG00000224370,0,0,0,0
ENSG00000224371,0,0,0,0
ENSG00000224372,0,0,0,0
ENSG00000224373,0,0,0,0
ENSG00000224374,0,0,0,0
ENSG00000224375,0,0,0,0
ENSG00000224376,135,44,58,11
ENSG00000224382,0,0,0,0
ENSG00000224383,27,26,34,22
ENSG00000224384,0,0,0,0
ENSG00000224387,0,0,0,0
ENSG00000224388,0,0,0,0
ENSG00000224389,0,0,0,0
ENSG00000224391,0,0,0,0
ENSG00000224394,0,0,0,0
ENSG00000224396,0,0,0,0
ENSG00000224397,0,1,7,0
ENSG00000224400,0,0,0,0
ENSG00000224401,6,4,5,3
ENSG00000224402,0,0,0,0
ENSG00000224403,0,0,0,0
ENSG00000224404,0,0,0,0
ENSG00000224405,0,0,0,0
ENSG00000224406,0,0,0,0
ENSG00000224407,0,0,0,0
ENSG00000224408,0,0,0,0
ENSG00000224409,0,0,0,0
ENSG00000224410,0,0,0,0
ENSG00000224411,735,509,638,734
ENSG00000224412,0,0,0,0
ENSG00000224413,0,0,0,0
ENSG00000224414,0,0,0,0
ENSG00000224415,121,61,58,105
ENSG00000224416,0,0,2,0
ENSG00000224417,0,0,0,0
ENSG00000224418,45,32,85,90
ENSG00000224419,0,0,0,0
ENSG00000224420,34,44,61,42
ENSG00000224421,0,0,0,0
ENSG00000224424,51,78,187,148
ENSG00000224425,3,0,0,2
ENSG00000224426,0,0,0,0
ENSG00000224427,26,15,22,22
ENSG00000224429,61,50,63,41
ENSG00000224430,7,11,22,20
ENSG00000224431,0,0,0,0
ENSG00000224435,0,0,0,0
ENSG00000224436,0,0,0,0
ENSG00000224437,4,4,14,13
ENSG00000224438,0,0,0,0
ENSG00000224439,0,0,0,0
ENSG00000224440,0,0,0,0
ENSG00000224442,53,43,66,131
ENSG00000224443,0,0,0,0
ENSG00000224445,0,0,0,0
ENSG00000224447,0,0,0,0
ENSG00000224448,0,0,0,0
ENSG00000224451,18,25,44,42
ENSG00000224452,4,0,1,5
ENSG00000224458,0,0,0,0
ENSG00000224459,0,0,0,0
ENSG00000224462,0,0,0,0
ENSG00000224463,0,0,0,0
ENSG00000224464,12,20,34,37
ENSG00000224465,0,0,0,0
ENSG00000224466,0,0,0,0
ENSG00000224467,4,0,0,0
ENSG00000224468,0,0,0,0
ENSG00000224469,0,0,0,0
ENSG00000224470,6967,4578,7663,7628
ENSG00000224471,0,0,0,0
ENSG00000224473,0,0,0,0
ENSG00000224475,0,0,0,0
ENSG00000224476,0,0,0,0
ENSG00000224477,0,0,0,0
ENSG00000224478,9,17,35,24
ENSG00000224479,0,4,8,4
ENSG00000224481,0,0,0,0
ENSG00000224482,0,0,0,0
ENSG00000224484,0,0,0,0
ENSG00000224485,0,0,0,0
ENSG00000224486,0,0,0,0
ENSG00000224488,0,0,0,0
ENSG00000224490,0,0,1,0
ENSG00000224493,0,0,0,0
ENSG00000224494,0,0,0,0
ENSG00000224497,0,0,0,0
ENSG00000224498,0,0,0,0
ENSG00000224500,0,0,0,0
ENSG00000224504,0,0,0,0
ENSG00000224505,27,30,47,48
ENSG00000224506,0,0,0,0
ENSG00000224509,0,0,0,0
ENSG00000224510,1,0,0,0
ENSG00000224511,0,0,0,0
ENSG00000224513,0,0,0,0
ENSG00000224514,0,0,0,0
ENSG00000224515,0,0,0,0
ENSG00000224516,0,0,0,0
ENSG00000224517,0,0,0,0
ENSG00000224518,0,0,0,0
ENSG00000224519,0,0,0,0
ENSG00000224520,0,0,0,0
ENSG00000224521,0,0,0,2
ENSG00000224523,12,1,15,0
ENSG00000224524,0,0,0,0
ENSG00000224525,0,0,0,0
ENSG00000224529,0,0,0,0
ENSG00000224530,1,8,1,4
ENSG00000224531,552,609,944,591
ENSG00000224532,0,0,0,0
ENSG00000224533,0,8,7,3
ENSG00000224535,0,0,0,0
ENSG00000224536,25,45,44,40
ENSG00000224537,0,0,0,0
ENSG00000224539,0,0,0,0
ENSG00000224540,0,0,0,0
ENSG00000224541,0,0,0,0
ENSG00000224543,35,20,28,22
ENSG00000224545,0,0,0,0
ENSG00000224546,202,125,192,277
ENSG00000224547,5,7,1,0
ENSG00000224548,0,0,0,0
ENSG00000224549,0,0,0,0
ENSG00000224550,70,43,80,74
ENSG00000224551,0,0,0,0
ENSG00000224553,3,3,0,0
ENSG00000224555,0,0,0,0
ENSG00000224556,0,0,0,0
ENSG00000224557,0,0,0,0
ENSG00000224559,0,0,0,1
ENSG00000224560,0,0,0,0
ENSG00000224563,2,0,3,0
ENSG00000224565,0,0,0,0
ENSG00000224566,0,0,5,0
ENSG00000224567,0,0,0,0
ENSG00000224568,0,0,0,0
ENSG00000224569,0,0,0,0
ENSG00000224570,0,0,0,0
ENSG00000224571,0,0,0,0
ENSG00000224573,0,0,0,0
ENSG00000224574,0,0,0,0
ENSG00000224577,0,0,0,0
ENSG00000224578,2057,1368,2279,2161
ENSG00000224579,0,0,0,0
ENSG00000224582,0,0,0,0
ENSG00000224583,0,0,0,0
ENSG00000224584,0,0,0,0
ENSG00000224585,0,0,0,0
ENSG00000224586,0,0,0,0
ENSG00000224589,0,0,0,0
ENSG00000224590,0,0,0,0
ENSG00000224592,0,0,0,0
ENSG00000224593,3,0,0,2
ENSG00000224594,0,0,0,2
ENSG00000224595,0,0,0,0
ENSG00000224596,12,22,27,18
ENSG00000224597,297,225,532,470
ENSG00000224598,0,0,0,0
ENSG00000224599,0,0,0,0
ENSG00000224600,0,0,0,0
ENSG00000224602,0,0,0,0
ENSG00000224603,0,0,0,0
ENSG00000224604,0,0,0,0
ENSG00000224605,0,0,0,0
ENSG00000224606,0,0,0,0
ENSG00000224607,0,0,0,0
ENSG00000224609,3,8,12,9
ENSG00000224610,0,0,0,9
ENSG00000224611,0,0,0,2
ENSG00000224612,0,0,0,0
ENSG00000224613,0,0,0,0
ENSG00000224614,21,19,50,20
ENSG00000224616,19,16,27,29
ENSG00000224617,0,0,0,0
ENSG00000224618,0,0,1,11
ENSG00000224620,0,0,0,0
ENSG00000224621,0,3,0,0
ENSG00000224622,0,0,0,0
ENSG00000224625,0,0,0,0
ENSG00000224626,0,4,0,7
ENSG00000224627,0,0,0,0
ENSG00000224628,0,0,4,4
ENSG00000224629,0,0,0,0
ENSG00000224630,0,0,0,0
ENSG00000224631,5223,3843,5560,6778
ENSG00000224632,0,0,0,0
ENSG00000224634,0,0,0,0
ENSG00000224635,19,35,39,71
ENSG00000224637,0,0,0,0
ENSG00000224638,3,4,9,5
ENSG00000224640,0,0,0,0
ENSG00000224643,0,0,0,0
ENSG00000224644,0,0,0,0
ENSG00000224645,0,0,0,0
ENSG00000224646,47,29,45,56
ENSG00000224647,0,0,17,21
ENSG00000224648,0,0,0,0
ENSG00000224649,0,0,0,0
ENSG00000224650,0,0,0,0
ENSG00000224652,0,3,2,1
ENSG00000224653,0,3,0,0
ENSG00000224655,0,0,0,0
ENSG00000224656,0,0,0,0
ENSG00000224657,0,0,0,0
ENSG00000224658,0,0,0,0
ENSG00000224659,0,0,0,0
ENSG00000224660,553,479,1139,1515
ENSG00000224661,0,0,0,0
ENSG00000224662,0,0,0,0
ENSG00000224664,0,0,0,0
ENSG00000224666,0,0,0,0
ENSG00000224667,0,0,0,0
ENSG00000224668,3,5,3,4
ENSG00000224669,0,1,0,0
ENSG00000224670,0,0,0,0
ENSG00000224671,0,0,0,0
ENSG00000224672,0,0,1,7
ENSG00000224674,0,0,0,0
ENSG00000224675,0,0,0,0
ENSG00000224677,0,0,0,0
ENSG00000224678,0,0,0,0
ENSG00000224679,0,0,0,0
ENSG00000224680,1,4,10,4
ENSG00000224681,0,0,0,0
ENSG00000224682,0,0,0,0
ENSG00000224683,0,0,0,0
ENSG00000224685,0,0,0,0
ENSG00000224686,0,0,0,0
ENSG00000224687,0,0,0,0
ENSG00000224688,0,0,0,0
ENSG00000224689,0,1,0,0
ENSG00000224690,0,0,0,0
ENSG00000224691,0,0,0,0
ENSG00000224692,0,0,0,0
ENSG00000224695,0,0,0,0
ENSG00000224697,0,0,0,0
ENSG00000224698,0,0,0,0
ENSG00000224699,253,259,382,392
ENSG00000224700,0,0,0,0
ENSG00000224701,0,0,0,0
ENSG00000224702,0,0,0,0
ENSG00000224706,0,0,0,0
ENSG00000224707,0,2,1,1
ENSG00000224709,0,0,0,0
ENSG00000224711,0,0,0,0
ENSG00000224712,0,0,0,0
ENSG00000224713,0,0,0,0
ENSG00000224714,0,0,0,0
ENSG00000224715,0,0,0,0
ENSG00000224717,0,1,2,9
ENSG00000224718,0,0,0,0
ENSG00000224719,0,0,0,0
ENSG00000224721,0,0,7,4
ENSG00000224722,15,1,5,20
ENSG00000224723,0,0,0,0
ENSG00000224725,9,3,21,18
ENSG00000224727,0,0,1,0
ENSG00000224728,11,12,32,42
ENSG00000224729,3,0,12,13
ENSG00000224730,0,0,0,0
ENSG00000224731,0,0,0,0
ENSG00000224732,0,0,0,0
ENSG00000224733,0,0,0,0
ENSG00000224735,0,0,0,0
ENSG00000224738,34,27,60,42
ENSG00000224739,0,0,0,0
ENSG00000224743,0,0,0,0
ENSG00000224745,0,12,16,9
ENSG00000224746,0,0,0,0
ENSG00000224747,0,0,0,0
ENSG00000224750,0,0,0,0
ENSG00000224751,0,0,0,0
ENSG00000224752,0,0,0,0
ENSG00000224755,0,0,0,0
ENSG00000224758,0,0,0,0
ENSG00000224760,0,0,0,0
ENSG00000224761,0,0,0,0
ENSG00000224762,0,0,0,0
ENSG00000224763,0,0,2,1
ENSG00000224764,0,0,0,0
ENSG00000224765,0,0,0,0
ENSG00000224769,1,8,23,38
ENSG00000224771,0,0,0,0
ENSG00000224773,16,4,17,25
ENSG00000224775,10,7,30,35
ENSG00000224776,0,0,0,0
ENSG00000224777,0,0,0,0
ENSG00000224778,0,0,0,0
ENSG00000224781,61,37,46,87
ENSG00000224783,0,0,0,0
ENSG00000224784,0,0,0,0
ENSG00000224785,9,3,9,23
ENSG00000224786,16,41,35,22
ENSG00000224788,0,0,0,0
ENSG00000224789,2,0,1,9
ENSG00000224790,17,34,54,37
ENSG00000224791,1,0,0,0
ENSG00000224792,0,0,1,0
ENSG00000224794,0,0,0,0
ENSG00000224795,0,0,0,0
ENSG00000224796,0,0,0,0
ENSG00000224797,0,0,0,0
ENSG00000224799,0,0,0,0
ENSG00000224800,0,0,0,0
ENSG00000224802,0,3,16,22
ENSG00000224805,0,0,0,0
ENSG00000224806,4,0,2,2
ENSG00000224807,0,0,0,0
ENSG00000224808,0,0,0,0
ENSG00000224809,0,0,0,0
ENSG00000224810,0,0,0,0
ENSG00000224812,0,0,0,0
ENSG00000224814,0,0,0,0
ENSG00000224815,0,0,0,0
ENSG00000224816,0,0,0,0
ENSG00000224817,0,0,0,0
ENSG00000224818,0,0,0,0
ENSG00000224819,0,0,0,0
ENSG00000224820,2,0,1,0
ENSG00000224821,0,0,0,0
ENSG00000224822,0,0,0,0
ENSG00000224825,0,0,0,0
ENSG00000224826,0,0,0,0
ENSG00000224827,0,0,0,0
ENSG00000224829,2,3,15,5
ENSG00000224830,8,8,10,23
ENSG00000224831,97,67,184,130
ENSG00000224832,0,0,0,0
ENSG00000224834,4,2,7,8
ENSG00000224836,0,0,0,0
ENSG00000224837,4,1,2,8
ENSG00000224839,168,89,147,214
ENSG00000224842,0,0,0,0
ENSG00000224843,0,3,7,3
ENSG00000224844,0,0,0,0
ENSG00000224846,6,0,0,2
ENSG00000224848,1,0,6,11
ENSG00000224851,0,0,0,0
ENSG00000224852,0,0,0,0
ENSG00000224853,0,0,2,0
ENSG00000224854,0,0,0,0
ENSG00000224855,0,0,0,0
ENSG00000224856,19,15,15,26
ENSG00000224857,0,0,0,0
ENSG00000224858,204,100,173,298
ENSG00000224860,0,2,0,0
ENSG00000224861,168,71,143,202
ENSG00000224863,0,0,0,0
ENSG00000224864,0,0,0,0
ENSG00000224865,0,0,0,0
ENSG00000224866,0,0,0,0
ENSG00000224869,0,0,0,0
ENSG00000224870,549,591,1224,989
ENSG00000224873,0,0,0,0
ENSG00000224875,18,14,27,69
ENSG00000224876,0,0,0,0
ENSG00000224877,487,407,922,945
ENSG00000224879,0,0,0,0
ENSG00000224880,0,0,0,0
ENSG00000224881,0,0,0,0
ENSG00000224883,0,0,0,0
ENSG00000224884,0,0,0,0
ENSG00000224885,8,5,0,8
ENSG00000224886,9,6,14,34
ENSG00000224887,0,0,0,0
ENSG00000224888,2,4,6,12
ENSG00000224891,2,0,1,5
ENSG00000224892,78,190,264,119
ENSG00000224893,0,0,0,0
ENSG00000224895,0,2,2,6
ENSG00000224896,0,0,0,0
ENSG00000224897,35,66,96,60
ENSG00000224899,0,0,0,0
ENSG00000224901,0,0,0,0
ENSG00000224902,0,0,0,0
ENSG00000224903,22,17,37,38
ENSG00000224904,0,0,0,0
ENSG00000224905,6,4,9,7
ENSG00000224906,0,0,0,0
ENSG00000224907,0,0,0,0
ENSG00000224908,0,0,0,0
ENSG00000224910,0,0,0,0
ENSG00000224914,83,94,162,288
ENSG00000224916,0,0,0,0
ENSG00000224917,0,0,0,0
ENSG00000224918,0,0,0,0
ENSG00000224919,0,0,0,0
ENSG00000224920,0,0,0,0
ENSG00000224922,0,0,0,0
ENSG00000224924,0,0,0,0
ENSG00000224927,0,0,0,0
ENSG00000224928,0,0,0,0
ENSG00000224931,0,0,0,0
ENSG00000224932,0,0,0,0
ENSG00000224933,0,0,0,0
ENSG00000224934,73,71,105,151
ENSG00000224935,0,0,0,0
ENSG00000224936,0,0,0,0
ENSG00000224939,0,2,2,0
ENSG00000224940,9,2,9,11
ENSG00000224942,0,0,0,0
ENSG00000224943,0,0,0,0
ENSG00000224944,0,0,0,0
ENSG00000224945,6,0,8,0
ENSG00000224946,0,0,0,0
ENSG00000224947,0,0,0,0
ENSG00000224948,0,0,0,0
ENSG00000224949,0,0,0,0
ENSG00000224950,13,7,59,36
ENSG00000224953,0,0,0,0
ENSG00000224955,0,1,2,0
ENSG00000224957,0,0,0,0
ENSG00000224958,0,0,0,0
ENSG00000224959,57,33,33,40
ENSG00000224960,0,0,0,0
ENSG00000224961,0,0,0,0
ENSG00000224962,0,0,0,0
ENSG00000224963,0,0,0,0
ENSG00000224964,0,0,0,0
ENSG00000224965,3,3,5,16
ENSG00000224966,0,0,0,0
ENSG00000224967,2,20,13,17
ENSG00000224968,0,0,0,0
ENSG00000224969,4,6,13,13
ENSG00000224970,0,0,0,0
ENSG00000224971,14,10,17,33
ENSG00000224972,0,12,16,5
ENSG00000224973,0,0,0,0
ENSG00000224975,29,22,108,78
ENSG00000224976,8,6,9,12
ENSG00000224977,5,2,7,7
ENSG00000224978,0,0,0,0
ENSG00000224980,0,0,0,0
ENSG00000224981,0,0,0,0
ENSG00000224982,0,0,0,0
ENSG00000224984,0,0,0,0
ENSG00000224985,4,8,11,22
ENSG00000224986,0,0,8,2
ENSG00000224987,0,0,0,0
ENSG00000224988,5,0,9,2
ENSG00000224989,0,0,0,0
ENSG00000224992,9,4,8,8
ENSG00000224993,11,11,28,17
ENSG00000224995,0,0,0,0
ENSG00000224999,0,0,0,0
ENSG00000225000,0,0,0,0
ENSG00000225002,0,0,0,0
ENSG00000225003,0,0,0,0
ENSG00000225005,0,0,0,0
ENSG00000225006,0,0,0,0
ENSG00000225007,0,0,0,0
ENSG00000225008,2,7,7,7
ENSG00000225011,0,0,0,0
ENSG00000225012,0,0,0,1
ENSG00000225014,1,1,1,0
ENSG00000225016,0,0,0,0
ENSG00000225017,0,0,0,0
ENSG00000225018,0,2,0,0
ENSG00000225022,93,112,227,156
ENSG00000225024,1,0,0,0
ENSG00000225025,8,10,4,13
ENSG00000225026,1,1,3,10
ENSG00000225027,0,0,0,0
ENSG00000225028,0,0,0,0
ENSG00000225030,0,0,0,0
ENSG00000225031,1675,1426,1935,2178
ENSG00000225032,88,84,215,229
ENSG00000225036,0,0,0,0
ENSG00000225037,0,0,0,0
ENSG00000225039,3,2,6,2
ENSG00000225043,0,0,0,3
ENSG00000225044,0,0,0,0
ENSG00000225045,0,0,0,0
ENSG00000225046,0,0,0,0
ENSG00000225050,0,0,0,0
ENSG00000225051,26,8,30,13
ENSG00000225053,8,9,10,10
ENSG00000225055,0,0,0,0
ENSG00000225056,0,0,0,0
ENSG00000225057,0,0,0,2
ENSG00000225058,0,0,0,0
ENSG00000225062,0,7,19,3
ENSG00000225063,0,0,0,0
ENSG00000225064,0,0,0,0
ENSG00000225066,0,0,0,0
ENSG00000225067,1014,451,860,1955
ENSG00000225069,0,0,1,0
ENSG00000225071,6,3,6,34
ENSG00000225072,0,0,0,0
ENSG00000225075,0,0,0,0
ENSG00000225076,0,0,0,0
ENSG00000225077,3,0,3,3
ENSG00000225078,0,0,0,0
ENSG00000225079,148,58,113,58
ENSG00000225080,0,0,0,0
ENSG00000225082,3,0,0,0
ENSG00000225083,0,0,0,0
ENSG00000225084,0,0,0,0
ENSG00000225085,0,0,0,0
ENSG00000225087,0,0,0,0
ENSG00000225091,897,862,1299,1045
ENSG00000225092,55,39,85,65
ENSG00000225093,161,119,323,227
ENSG00000225094,11,11,17,21
ENSG00000225096,0,0,0,2
ENSG00000225098,2,0,0,2
ENSG00000225099,62,51,92,74
ENSG00000225100,0,0,0,0
ENSG00000225101,1,1,9,4
ENSG00000225102,0,0,0,0
ENSG00000225105,0,0,0,0
ENSG00000225106,0,0,0,0
ENSG00000225107,0,0,0,0
ENSG00000225108,0,0,0,0
ENSG00000225110,19,0,0,0
ENSG00000225111,1,12,4,14
ENSG00000225112,0,0,0,0
ENSG00000225113,0,0,0,0
ENSG00000225116,0,0,0,0
ENSG00000225117,0,0,0,0
ENSG00000225118,0,0,0,0
ENSG00000225121,0,0,0,0
ENSG00000225122,0,0,0,0
ENSG00000225123,0,0,0,0
ENSG00000225124,0,0,0,0
ENSG00000225125,2,0,2,0
ENSG00000225126,0,0,0,0
ENSG00000225127,4,8,2,7
ENSG00000225128,0,0,0,0
ENSG00000225129,0,0,0,0
ENSG00000225131,42,24,43,52
ENSG00000225133,0,0,0,1
ENSG00000225136,0,0,0,0
ENSG00000225137,78,166,181,170
ENSG00000225138,118,146,244,351
ENSG00000225140,0,0,0,0
ENSG00000225142,0,0,0,0
ENSG00000225144,0,0,0,0
ENSG00000225146,0,0,0,0
ENSG00000225147,0,0,0,0
ENSG00000225148,0,0,0,0
ENSG00000225151,8,45,9,14
ENSG00000225152,0,0,0,0
ENSG00000225154,0,0,0,0
ENSG00000225155,0,1,0,0
ENSG00000225156,0,0,0,0
ENSG00000225158,0,0,0,0
ENSG00000225159,257,247,257,296
ENSG00000225163,10,17,17,13
ENSG00000225165,4,2,0,0
ENSG00000225166,0,0,0,0
ENSG00000225167,0,0,0,0
ENSG00000225169,0,0,0,0
ENSG00000225170,5,1,1,5
ENSG00000225171,6,12,21,19
ENSG00000225172,0,0,0,0
ENSG00000225173,0,0,0,0
ENSG00000225174,0,0,0,0
ENSG00000225175,0,0,0,0
ENSG00000225176,0,0,0,0
ENSG00000225177,0,4,0,1
ENSG00000225178,2187,1246,3287,2171
ENSG00000225179,0,0,0,0
ENSG00000225180,0,0,0,0
ENSG00000225181,0,0,0,0
ENSG00000225182,0,0,0,0
ENSG00000225183,0,0,3,0
ENSG00000225185,0,0,0,0
ENSG00000225187,10,0,15,9
ENSG00000225189,0,0,0,0
ENSG00000225190,7,2,12,0
ENSG00000225191,0,0,0,0
ENSG00000225192,5,6,9,11
ENSG00000225193,14,12,24,20
ENSG00000225194,32,49,47,32
ENSG00000225195,2,0,7,5
ENSG00000225196,0,0,0,0
ENSG00000225198,0,0,0,0
ENSG00000225200,364,305,608,469
ENSG00000225203,0,0,0,0
ENSG00000225205,82,108,134,163
ENSG00000225206,0,0,0,0
ENSG00000225208,0,0,0,0
ENSG00000225209,0,0,0,0
ENSG00000225210,0,0,6,1
ENSG00000225212,0,0,0,0
ENSG00000225213,2,4,5,24
ENSG00000225214,0,0,0,0
ENSG00000225215,65,135,170,182
ENSG00000225216,0,0,0,0
ENSG00000225217,59,34,39,74
ENSG00000225218,2,0,1,3
ENSG00000225221,0,0,0,0
ENSG00000225222,0,0,0,0
ENSG00000225224,46,31,42,92
ENSG00000225225,0,0,0,0
ENSG00000225226,0,0,0,0
ENSG00000225230,0,0,0,0
ENSG00000225231,0,0,0,0
ENSG00000225233,0,0,0,0
ENSG00000225234,0,0,0,0
ENSG00000225235,0,2,4,4
ENSG00000225236,0,0,0,2
ENSG00000225238,0,0,0,0
ENSG00000225239,0,0,0,0
ENSG00000225240,0,0,0,0
ENSG00000225242,0,0,0,0
ENSG00000225243,0,0,0,0
ENSG00000225244,0,0,0,0
ENSG00000225246,5,11,10,0
ENSG00000225249,0,0,0,0
ENSG00000225251,0,0,1,0
ENSG00000225253,0,0,0,0
ENSG00000225254,0,0,0,0
ENSG00000225255,0,0,0,0
ENSG00000225256,0,0,0,0
ENSG00000225258,0,0,0,0
ENSG00000225259,117,73,111,124
ENSG00000225263,0,0,0,0
ENSG00000225264,0,4,2,6
ENSG00000225265,18,31,55,47
ENSG00000225267,0,0,0,0
ENSG00000225269,0,0,0,0
ENSG00000225270,0,0,0,0
ENSG00000225271,4,6,4,2
ENSG00000225272,3,0,0,0
ENSG00000225275,0,0,0,0
ENSG00000225276,0,0,0,0
ENSG00000225279,0,0,0,0
ENSG00000225280,0,0,0,0
ENSG00000225282,0,0,0,0
ENSG00000225284,0,0,0,0
ENSG00000225285,0,0,0,0
ENSG00000225286,0,0,0,0
ENSG00000225287,0,0,0,0
ENSG00000225289,0,0,0,0
ENSG00000225292,8,0,3,7
ENSG00000225293,0,0,0,0
ENSG00000225294,2,0,0,0
ENSG00000225295,0,0,0,0
ENSG00000225297,0,0,0,0
ENSG00000225298,0,0,0,0
ENSG00000225299,0,0,0,0
ENSG00000225300,28,30,27,74
ENSG00000225303,0,0,0,0
ENSG00000225304,0,0,0,0
ENSG00000225308,0,0,0,0
ENSG00000225310,0,0,0,0
ENSG00000225311,0,0,0,0
ENSG00000225313,0,0,0,0
ENSG00000225314,4,2,5,3
ENSG00000225315,0,0,0,0
ENSG00000225316,0,0,0,0
ENSG00000225321,0,0,0,0
ENSG00000225323,0,0,0,0
ENSG00000225325,0,0,0,0
ENSG00000225326,0,0,0,0
ENSG00000225327,0,0,0,0
ENSG00000225328,0,0,0,0
ENSG00000225329,1,0,0,4
ENSG00000225330,0,0,0,0
ENSG00000225331,6,10,0,0
ENSG00000225333,0,0,0,0
ENSG00000225334,0,0,0,0
