Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000100147.17,Module 4,ENSG00000100147,CCDC134,protein_coding
ENSG00000160685.16,Module 2,ENSG00000160685,ZBTB7B,protein_coding
ENSG00000203485.16,Module 1,ENSG00000203485,INF2,protein_coding
ENSG00000177732.9,Module 4,ENSG00000177732,SOX12,protein_coding
ENSG00000151327.16,Module 1,ENSG00000151327,FAM177A1,protein_coding
ENSG00000124181.17,Module 4,ENSG00000124181,PLCG1,protein_coding
ENSG00000114999.10,Module 1,ENSG00000114999,TTL,protein_coding
ENSG00000100889.14,Module 1,ENSG00000100889,PCK2,protein_coding
ENSG00000140948.14,Module 4,ENSG00000140948,ZCCHC14,protein_coding
ENSG00000151729.13,Module 4,ENSG00000151729,SLC25A4,protein_coding
ENSG00000162885.16,Module 4,ENSG00000162885,B3GALNT2,protein_coding
ENSG00000170364.15,Module 5,ENSG00000170364,SETMAR,protein_coding
ENSG00000124151.21,Module 2,ENSG00000124151,NCOA3,protein_coding
ENSG00000126391.16,Module 4,ENSG00000126391,FRMD8,protein_coding
ENSG00000136068.18,Module 1,ENSG00000136068,FLNB,protein_coding
ENSG00000187764.14,Module 1,ENSG00000187764,SEMA4D,protein_coding
ENSG00000005156.14,Module 4,ENSG00000005156,LIG3,protein_coding
ENSG00000143158.13,Module 4,ENSG00000143158,MPC2,protein_coding
ENSG00000112561.21,Module 4,ENSG00000112561,TFEB,protein_coding
ENSG00000141298.20,Module 4,ENSG00000141298,SSH2,protein_coding
ENSG00000172375.16,Module 1,ENSG00000172375,C2CD2L,protein_coding
ENSG00000149428.23,Module 1,ENSG00000149428,HYOU1,protein_coding
ENSG00000090661.15,Module 1,ENSG00000090661,CERS4,protein_coding
ENSG00000106392.13,Module 4,ENSG00000106392,C1GALT1,protein_coding
ENSG00000198189.13,Module 1,ENSG00000198189,HSD17B11,protein_coding
ENSG00000164916.13,Module 2,ENSG00000164916,FOXK1,protein_coding
ENSG00000081913.16,Module 2,ENSG00000081913,PHLPP1,protein_coding
ENSG00000109775.13,Module 4,ENSG00000109775,UFSP2,protein_coding
ENSG00000077238.16,Module 1,ENSG00000077238,IL4R,protein_coding
ENSG00000099246.21,Module 1,ENSG00000099246,RAB18,protein_coding
ENSG00000130338.14,Module 4,ENSG00000130338,TULP4,protein_coding
ENSG00000115392.15,Module 4,ENSG00000115392,FANCL,protein_coding
ENSG00000160703.19,Module 1,ENSG00000160703,NLRX1,protein_coding
ENSG00000109103.14,Module 1,ENSG00000109103,UNC119,protein_coding
ENSG00000107331.20,Module 2,ENSG00000107331,ABCA2,protein_coding
ENSG00000164172.22,Module 4,ENSG00000164172,MOCS2,protein_coding
ENSG00000189319.16,Module 4,ENSG00000189319,FAM53B,protein_coding
ENSG00000196792.14,Module 1,ENSG00000196792,STRN3,protein_coding
ENSG00000196535.22,Module 1,ENSG00000196535,MYO18A,protein_coding
ENSG00000198740.11,Module 4,ENSG00000198740,ZNF652,protein_coding
ENSG00000131187.13,Module 2,ENSG00000131187,F12,protein_coding
ENSG00000204272.15,Module 1,ENSG00000204272,NBDY,protein_coding
ENSG00000100908.16,Module 1,ENSG00000100908,EMC9,protein_coding
ENSG00000221963.8,Module 1,ENSG00000221963,APOL6,protein_coding
ENSG00000108175.21,Module 1,ENSG00000108175,ZMIZ1,protein_coding
ENSG00000169016.19,Module 4,ENSG00000169016,E2F6,protein_coding
ENSG00000181690.10,Module 4,ENSG00000181690,PLAG1,protein_coding
ENSG00000129518.12,Module 1,ENSG00000129518,EAPP,protein_coding
ENSG00000163346.19,Module 4,ENSG00000163346,PBXIP1,protein_coding
ENSG00000008517.21,Module 5,ENSG00000008517,IL32,protein_coding
ENSG00000013583.12,Module 4,ENSG00000013583,HEBP1,protein_coding
ENSG00000159399.12,Module 1,ENSG00000159399,HK2,protein_coding
ENSG00000090674.18,Module 4,ENSG00000090674,MCOLN1,protein_coding
ENSG00000163492.18,Module 1,ENSG00000163492,CCDC141,protein_coding
ENSG00000108515.20,Module 2,ENSG00000108515,ENO3,protein_coding
ENSG00000105464.5,Module 1,ENSG00000105464,GRIN2D,protein_coding
ENSG00000118096.11,Module 1,ENSG00000118096,IFT46,protein_coding
ENSG00000111877.20,Module 4,ENSG00000111877,MCM9,protein_coding
ENSG00000136643.14,Module 4,ENSG00000136643,RPS6KC1,protein_coding
ENSG00000177888.10,Module 4,ENSG00000177888,ZBTB41,protein_coding
ENSG00000117262.21,Module 2,ENSG00000117262,GPR89A,protein_coding
ENSG00000141384.15,Module 1,ENSG00000141384,TAF4B,protein_coding
ENSG00000179361.20,Module 4,ENSG00000179361,ARID3B,protein_coding
ENSG00000018189.15,Module 4,ENSG00000018189,RUFY3,protein_coding
ENSG00000162616.11,Module 2,ENSG00000162616,DNAJB4,protein_coding
ENSG00000173480.12,Module 4,ENSG00000173480,ZNF417,protein_coding
ENSG00000185220.14,Module 4,ENSG00000185220,PGBD2,protein_coding
ENSG00000167074.17,Module 2,ENSG00000167074,TEF,protein_coding
ENSG00000149115.16,Module 4,ENSG00000149115,TNKS1BP1,protein_coding
ENSG00000219545.14,Module 4,ENSG00000219545,UMAD1,protein_coding
ENSG00000157326.21,Module 1,ENSG00000157326,DHRS4,protein_coding
ENSG00000149177.16,Module 4,ENSG00000149177,PTPRJ,protein_coding
ENSG00000184083.13,Module 5,ENSG00000184083,FAM120C,protein_coding
ENSG00000249915.11,Module 4,ENSG00000249915,PDCD6,protein_coding
ENSG00000130766.7,Module 1,ENSG00000130766,SESN2,protein_coding
ENSG00000185278.18,Module 2,ENSG00000185278,ZBTB37,protein_coding
ENSG00000167550.13,Module 1,ENSG00000167550,RHEBL1,protein_coding
ENSG00000105866.17,Module 4,ENSG00000105866,SP4,protein_coding
ENSG00000133111.5,Module 1,ENSG00000133111,RFXAP,protein_coding
ENSG00000174738.16,Module 4,ENSG00000174738,NR1D2,protein_coding
ENSG00000129667.15,Module 1,ENSG00000129667,RHBDF2,protein_coding
ENSG00000203666.15,Module 4,ENSG00000203666,DRC8,protein_coding
ENSG00000104863.14,Module 2,ENSG00000104863,LIN7B,protein_coding
ENSG00000070371.18,Module 4,ENSG00000070371,CLTCL1,protein_coding
ENSG00000179029.17,Module 1,ENSG00000179029,TMEM107,protein_coding
ENSG00000171160.20,Module 1,ENSG00000171160,MORN4,protein_coding
ENSG00000129493.17,Module 1,ENSG00000129493,HEATR5A,protein_coding
ENSG00000139629.18,Module 5,ENSG00000139629,GALNT6,protein_coding
ENSG00000108187.18,Module 1,ENSG00000108187,PBLD,protein_coding
ENSG00000023445.19,Module 1,ENSG00000023445,BIRC3,protein_coding
ENSG00000176842.18,Module 2,ENSG00000176842,IRX5,protein_coding
ENSG00000165879.9,Module 4,ENSG00000165879,FRAT1,protein_coding
ENSG00000169499.17,Module 4,ENSG00000169499,PLEKHA2,protein_coding
ENSG00000068137.17,Module 2,ENSG00000068137,PLEKHH3,protein_coding
ENSG00000143178.13,Module 4,ENSG00000143178,TBX19,protein_coding
ENSG00000105982.19,Module 1,ENSG00000105982,RNF32,protein_coding
ENSG00000164362.23,Module 4,ENSG00000164362,TERT,protein_coding
ENSG00000284691.3,Module 4,ENSG00000284691,ENSG00000284691,protein_coding
ENSG00000006432.18,Module 4,ENSG00000006432,MAP3K9,protein_coding
ENSG00000167065.16,Module 4,ENSG00000167065,DUSP18,protein_coding
ENSG00000126790.14,Module 1,ENSG00000126790,L3HYPDH,protein_coding
ENSG00000204516.11,Module 2,ENSG00000204516,MICB,protein_coding
ENSG00000112320.14,Module 5,ENSG00000112320,SOBP,protein_coding
ENSG00000186352.10,Module 4,ENSG00000186352,ANKRD37,protein_coding
ENSG00000076944.19,Module 4,ENSG00000076944,STXBP2,protein_coding
ENSG00000285589.1,Module 4,ENSG00000285589,ENSG00000285589,protein_coding
ENSG00000130589.16,Module 4,ENSG00000130589,HELZ2,protein_coding
ENSG00000137496.21,Module 4,ENSG00000137496,IL18BP,protein_coding
ENSG00000206530.12,Module 4,ENSG00000206530,CFAP44,protein_coding
ENSG00000164898.14,Module 1,ENSG00000164898,FMC1,protein_coding
ENSG00000163406.13,Module 4,ENSG00000163406,SLC15A2,protein_coding
ENSG00000102554.16,Module 1,ENSG00000102554,KLF5,protein_coding
ENSG00000112303.15,Module 4,ENSG00000112303,VNN2,protein_coding
ENSG00000278023.8,Module 1,ENSG00000278023,RDM1,protein_coding
ENSG00000137343.20,Module 1,ENSG00000137343,ATAT1,protein_coding
ENSG00000075426.14,Module 4,ENSG00000075426,FOSL2,protein_coding
ENSG00000150667.10,Module 4,ENSG00000150667,FSIP1,protein_coding
ENSG00000125266.10,Module 4,ENSG00000125266,EFNB2,protein_coding
ENSG00000130653.18,Module 1,ENSG00000130653,PNPLA7,protein_coding
ENSG00000163157.17,Module 4,ENSG00000163157,TMOD4,protein_coding
ENSG00000204514.12,Module 4,ENSG00000204514,ZNF814,protein_coding
ENSG00000168255.20,Module 4,ENSG00000168255,POLR2J3,protein_coding
ENSG00000154914.19,Module 1,ENSG00000154914,USP43,protein_coding
ENSG00000186280.8,Module 1,ENSG00000186280,KDM4D,protein_coding
ENSG00000103852.15,Module 5,ENSG00000103852,TTC23,protein_coding
ENSG00000139160.15,Module 2,ENSG00000139160,ETFBKMT,protein_coding
ENSG00000160318.6,Module 1,ENSG00000160318,CLDND2,protein_coding
ENSG00000285437.4,Module 4,ENSG00000285437,POLR2J3,protein_coding
ENSG00000109771.18,Module 4,ENSG00000109771,LRP2BP,protein_coding
ENSG00000213782.9,Module 4,ENSG00000213782,DDX47,protein_coding
ENSG00000157992.14,Module 4,ENSG00000157992,KRTCAP3,protein_coding
ENSG00000135436.8,Module 1,ENSG00000135436,FAM186B,protein_coding
ENSG00000129167.12,Module 4,ENSG00000129167,TPH1,protein_coding
ENSG00000187838.19,Module 1,ENSG00000187838,PLSCR3,protein_coding
ENSG00000143127.15,Module 1,ENSG00000143127,ITGA10,protein_coding
ENSG00000111644.9,Module 2,ENSG00000111644,ACRBP,protein_coding
ENSG00000244219.9,Module 5,ENSG00000244219,TMEM225B,protein_coding
ENSG00000261308.6,Module 1,ENSG00000261308,FIGNL2,protein_coding
ENSG00000130518.20,Module 1,ENSG00000130518,IQCN,protein_coding
ENSG00000188761.14,Module 4,ENSG00000188761,BCL2L15,protein_coding
ENSG00000114378.19,Module 4,ENSG00000114378,HYAL1,protein_coding
ENSG00000139637.16,Module 5,ENSG00000139637,MYG1,protein_coding
ENSG00000174788.11,Module 4,ENSG00000174788,PCP2,protein_coding
ENSG00000117009.14,Module 2,ENSG00000117009,KMO,protein_coding
ENSG00000161082.15,Module 1,ENSG00000161082,CELF5,protein_coding
ENSG00000277150.2,Module 2,ENSG00000277150,F8A3,protein_coding
ENSG00000137960.8,Module 4,ENSG00000137960,GIPC2,protein_coding
ENSG00000018280.20,Module 6,ENSG00000018280,SLC11A1,protein_coding
ENSG00000271698.1,Module 4,ENSG00000271698,ENSG00000271698,protein_coding
ENSG00000155530.5,Module 1,ENSG00000155530,LRGUK,protein_coding
ENSG00000105523.6,Module 1,ENSG00000105523,FAM83E,protein_coding
ENSG00000128218.9,Module 1,ENSG00000128218,VPREB3,protein_coding
ENSG00000172062.19,Module 6,ENSG00000172062,SMN1,protein_coding
ENSG00000277775.2,Module 4,ENSG00000277775,H3C7,protein_coding
ENSG00000258947.9,Module 1,ENSG00000258947,TUBB3,protein_coding
ENSG00000089101.21,Module 1,ENSG00000089101,CFAP61,protein_coding
ENSG00000133398.6,Module 2,ENSG00000133398,MED10,protein_coding
ENSG00000038382.24,Module 2,ENSG00000038382,TRIO,protein_coding
ENSG00000061794.15,Module 2,ENSG00000061794,MRPS35,protein_coding
ENSG00000171490.15,Module 6,ENSG00000171490,RSL1D1,protein_coding
ENSG00000111676.17,Module 2,ENSG00000111676,ATN1,protein_coding
ENSG00000111726.15,Module 2,ENSG00000111726,CMAS,protein_coding
ENSG00000168724.20,Module 2,ENSG00000168724,DNAJC21,protein_coding
ENSG00000135912.13,Module 5,ENSG00000135912,TTLL4,protein_coding
ENSG00000178996.16,Module 2,ENSG00000178996,SNX18,protein_coding
ENSG00000123106.13,Module 2,ENSG00000123106,CCDC91,protein_coding
ENSG00000115325.16,Module 2,ENSG00000115325,DOK1,protein_coding
ENSG00000116017.13,Module 5,ENSG00000116017,ARID3A,protein_coding
ENSG00000165476.16,Module 3,ENSG00000165476,REEP3,protein_coding
ENSG00000068650.21,Module 5,ENSG00000068650,ATP11A,protein_coding
ENSG00000171456.24,Module 2,ENSG00000171456,ASXL1,protein_coding
ENSG00000099804.11,Module 5,ENSG00000099804,CDC34,protein_coding
ENSG00000128524.6,Module 5,ENSG00000128524,ATP6V1F,protein_coding
ENSG00000143390.20,Module 2,ENSG00000143390,RFX5,protein_coding
ENSG00000101608.15,Module 5,ENSG00000101608,MYL12A,protein_coding
ENSG00000106829.23,Module 2,ENSG00000106829,TLE4,protein_coding
ENSG00000082213.20,Module 2,ENSG00000082213,C5orf22,protein_coding
ENSG00000138600.13,Module 2,ENSG00000138600,SPPL2A,protein_coding
ENSG00000100075.12,Module 2,ENSG00000100075,SLC25A1,protein_coding
ENSG00000125746.20,Module 2,ENSG00000125746,EML2,protein_coding
ENSG00000100599.18,Module 5,ENSG00000100599,RIN3,protein_coding
ENSG00000108961.16,Module 5,ENSG00000108961,RANGRF,protein_coding
ENSG00000116539.15,Module 2,ENSG00000116539,ASH1L,protein_coding
ENSG00000101350.10,Module 2,ENSG00000101350,KIF3B,protein_coding
ENSG00000169826.10,Module 5,ENSG00000169826,CSGALNACT2,protein_coding
ENSG00000149679.14,Module 2,ENSG00000149679,CABLES2,protein_coding
ENSG00000135090.16,Module 5,ENSG00000135090,TAOK3,protein_coding
ENSG00000182173.16,Module 5,ENSG00000182173,TSEN54,protein_coding
ENSG00000182718.20,Module 2,ENSG00000182718,ANXA2,protein_coding
ENSG00000128595.19,Module 5,ENSG00000128595,CALU,protein_coding
ENSG00000111348.11,Module 6,ENSG00000111348,ARHGDIB,protein_coding
ENSG00000113407.16,Module 2,ENSG00000113407,TARS1,protein_coding
ENSG00000087502.21,Module 2,ENSG00000087502,ERGIC2,protein_coding
ENSG00000152332.18,Module 2,ENSG00000152332,UHMK1,protein_coding
ENSG00000100422.16,Module 2,ENSG00000100422,CERK,protein_coding
ENSG00000100596.10,Module 5,ENSG00000100596,SPTLC2,protein_coding
ENSG00000161091.17,Module 5,ENSG00000161091,MFSD12,protein_coding
ENSG00000137038.10,Module 5,ENSG00000137038,DMAC1,protein_coding
ENSG00000163344.8,Module 2,ENSG00000163344,PMVK,protein_coding
ENSG00000134575.15,Module 2,ENSG00000134575,ACP2,protein_coding
ENSG00000109861.19,Module 2,ENSG00000109861,CTSC,protein_coding
ENSG00000138386.19,Module 2,ENSG00000138386,NAB1,protein_coding
ENSG00000087448.13,Module 2,ENSG00000087448,KLHL42,protein_coding
ENSG00000104774.16,Module 2,ENSG00000104774,MAN2B1,protein_coding
ENSG00000119599.20,Module 5,ENSG00000119599,DCAF4,protein_coding
ENSG00000099910.19,Module 2,ENSG00000099910,KLHL22,protein_coding
ENSG00000131788.18,Module 2,ENSG00000131788,PIAS3,protein_coding
ENSG00000069849.13,Module 5,ENSG00000069849,ATP1B3,protein_coding
ENSG00000065357.22,Module 5,ENSG00000065357,DGKA,protein_coding
ENSG00000110876.13,Module 5,ENSG00000110876,SELPLG,protein_coding
ENSG00000167543.18,Module 2,ENSG00000167543,TP53I13,protein_coding
ENSG00000164187.9,Module 2,ENSG00000164187,LMBRD2,protein_coding
ENSG00000131013.6,Module 6,ENSG00000131013,PPIL4,protein_coding
ENSG00000107890.19,Module 6,ENSG00000107890,ANKRD26,protein_coding
ENSG00000143862.10,Module 2,ENSG00000143862,ARL8A,protein_coding
ENSG00000167969.15,Module 2,ENSG00000167969,ECI1,protein_coding
ENSG00000175040.7,Module 5,ENSG00000175040,CHST2,protein_coding
ENSG00000152944.11,Module 2,ENSG00000152944,MED21,protein_coding
ENSG00000087460.30,Module 2,ENSG00000087460,GNAS,protein_coding
ENSG00000183354.13,Module 2,ENSG00000183354,BRD10,protein_coding
ENSG00000150756.16,Module 2,ENSG00000150756,ATPSCKMT,protein_coding
ENSG00000138175.11,Module 2,ENSG00000138175,ARL3,protein_coding
ENSG00000065485.22,Module 5,ENSG00000065485,PDIA5,protein_coding
ENSG00000145545.15,Module 2,ENSG00000145545,SRD5A1,protein_coding
ENSG00000186073.16,Module 2,ENSG00000186073,CDIN1,protein_coding
ENSG00000133056.16,Module 2,ENSG00000133056,PIK3C2B,protein_coding
ENSG00000104714.16,Module 6,ENSG00000104714,ERICH1,protein_coding
ENSG00000115486.15,Module 2,ENSG00000115486,GGCX,protein_coding
ENSG00000168918.15,Module 6,ENSG00000168918,INPP5D,protein_coding
ENSG00000171861.13,Module 5,ENSG00000171861,MRM3,protein_coding
ENSG00000159753.16,Module 6,ENSG00000159753,CARMIL2,protein_coding
ENSG00000104856.16,Module 2,ENSG00000104856,RELB,protein_coding
ENSG00000110080.22,Module 5,ENSG00000110080,ST3GAL4,protein_coding
ENSG00000111875.10,Module 6,ENSG00000111875,ASF1A,protein_coding
ENSG00000074855.12,Module 2,ENSG00000074855,ANO8,protein_coding
ENSG00000165102.17,Module 2,ENSG00000165102,HGSNAT,protein_coding
ENSG00000134278.18,Module 2,ENSG00000134278,SPIRE1,protein_coding
ENSG00000101187.18,Module 5,ENSG00000101187,SLCO4A1,protein_coding
ENSG00000034693.17,Module 6,ENSG00000034693,PEX3,protein_coding
ENSG00000126870.18,Module 6,ENSG00000126870,DYNC2I1,protein_coding
ENSG00000182197.14,Module 2,ENSG00000182197,EXT1,protein_coding
ENSG00000130675.16,Module 5,ENSG00000130675,MNX1,protein_coding
ENSG00000145743.19,Module 2,ENSG00000145743,FBXL17,protein_coding
ENSG00000162062.17,Module 3,ENSG00000162062,TEDC2,protein_coding
ENSG00000177595.20,Module 2,ENSG00000177595,PIDD1,protein_coding
ENSG00000136052.12,Module 2,ENSG00000136052,SLC41A2,protein_coding
ENSG00000128881.20,Module 2,ENSG00000128881,TTBK2,protein_coding
ENSG00000137802.17,Module 2,ENSG00000137802,MAPKBP1,protein_coding
ENSG00000100814.21,Module 5,ENSG00000100814,CCNB1IP1,protein_coding
ENSG00000100027.18,Module 2,ENSG00000100027,YPEL1,protein_coding
ENSG00000133627.20,Module 5,ENSG00000133627,ACTR3B,protein_coding
ENSG00000176171.14,Module 6,ENSG00000176171,BNIP3,protein_coding
ENSG00000143669.17,Module 2,ENSG00000143669,LYST,protein_coding
ENSG00000171943.14,Module 2,ENSG00000171943,SRGAP2C,protein_coding
ENSG00000004777.20,Module 2,ENSG00000004777,ARHGAP33,protein_coding
ENSG00000035403.20,Module 5,ENSG00000035403,VCL,protein_coding
ENSG00000046647.17,Module 5,ENSG00000046647,GEMIN8,protein_coding
ENSG00000183150.10,Module 2,ENSG00000183150,GPR19,protein_coding
ENSG00000181035.16,Module 5,ENSG00000181035,SLC25A42,protein_coding
ENSG00000219481.11,Module 6,ENSG00000219481,NBPF1,protein_coding
ENSG00000105649.12,Module 5,ENSG00000105649,RAB3A,protein_coding
ENSG00000101695.12,Module 5,ENSG00000101695,RNF125,protein_coding
ENSG00000177854.10,Module 2,ENSG00000177854,TMEM187,protein_coding
ENSG00000130827.8,Module 2,ENSG00000130827,PLXNA3,protein_coding
ENSG00000182134.19,Module 2,ENSG00000182134,TDRKH,protein_coding
ENSG00000275832.6,Module 2,ENSG00000275832,ARHGAP23,protein_coding
ENSG00000130066.18,Module 6,ENSG00000130066,SAT1,protein_coding
ENSG00000141401.14,Module 5,ENSG00000141401,IMPA2,protein_coding
ENSG00000108474.18,Module 6,ENSG00000108474,PIGL,protein_coding
ENSG00000186174.15,Module 5,ENSG00000186174,BCL9L,protein_coding
ENSG00000197375.16,Module 5,ENSG00000197375,SLC22A5,protein_coding
ENSG00000170689.11,Module 2,ENSG00000170689,HOXB9,protein_coding
ENSG00000112293.17,Module 2,ENSG00000112293,GPLD1,protein_coding
ENSG00000171914.19,Module 6,ENSG00000171914,TLN2,protein_coding
ENSG00000139173.12,Module 2,ENSG00000139173,TMEM117,protein_coding
ENSG00000231925.16,Module 1,ENSG00000231925,TAPBP,protein_coding
ENSG00000185880.16,Module 2,ENSG00000185880,TRIM69,protein_coding
ENSG00000075399.16,Module 2,ENSG00000075399,VPS9D1,protein_coding
ENSG00000170270.7,Module 6,ENSG00000170270,GON7,protein_coding
ENSG00000100307.15,Module 2,ENSG00000100307,CBX7,protein_coding
ENSG00000204334.9,Module 2,ENSG00000204334,ERICH2,protein_coding
ENSG00000174628.19,Module 5,ENSG00000174628,IQCK,protein_coding
ENSG00000142235.14,Module 6,ENSG00000142235,LMTK3,protein_coding
ENSG00000132141.16,Module 2,ENSG00000132141,CCT6B,protein_coding
ENSG00000112290.15,Module 6,ENSG00000112290,WASF1,protein_coding
ENSG00000167566.19,Module 5,ENSG00000167566,NCKAP5L,protein_coding
ENSG00000185513.19,Module 2,ENSG00000185513,L3MBTL1,protein_coding
ENSG00000165113.15,Module 2,ENSG00000165113,GKAP1,protein_coding
ENSG00000025434.21,Module 5,ENSG00000025434,NR1H3,protein_coding
ENSG00000174529.7,Module 2,ENSG00000174529,TMEM81,protein_coding
ENSG00000188613.8,Module 2,ENSG00000188613,NANOS1,protein_coding
ENSG00000144026.16,Module 2,ENSG00000144026,ZNF514,protein_coding
ENSG00000092295.14,Module 2,ENSG00000092295,TGM1,protein_coding
ENSG00000185100.14,Module 2,ENSG00000185100,ADSS1,protein_coding
ENSG00000273045.9,Module 5,ENSG00000273045,C2orf15,protein_coding
ENSG00000133466.16,Module 2,ENSG00000133466,C1QTNF6,protein_coding
ENSG00000172361.8,Module 2,ENSG00000172361,CFAP53,protein_coding
ENSG00000153832.14,Module 5,ENSG00000153832,FBXO36,protein_coding
ENSG00000148832.18,Module 2,ENSG00000148832,PAOX,protein_coding
ENSG00000213928.12,Module 2,ENSG00000213928,IRF9,protein_coding
ENSG00000184678.11,Module 2,ENSG00000184678,H2BC21,protein_coding
ENSG00000269313.8,Module 2,ENSG00000269313,MAGIX,protein_coding
ENSG00000204257.17,Module 2,ENSG00000204257,HLA-DMA,protein_coding
ENSG00000140905.13,Module 5,ENSG00000140905,GCSH,protein_coding
ENSG00000182308.7,Module 2,ENSG00000182308,DCAF4L1,protein_coding
ENSG00000100918.16,Module 2,ENSG00000100918,REC8,protein_coding
ENSG00000130702.16,Module 2,ENSG00000130702,LAMA5,protein_coding
ENSG00000214954.9,Module 2,ENSG00000214954,LRRC69,protein_coding
ENSG00000196220.18,Module 5,ENSG00000196220,SRGAP3,protein_coding
ENSG00000174564.15,Module 2,ENSG00000174564,IL20RB,protein_coding
ENSG00000204624.10,Module 2,ENSG00000204624,DISP3,protein_coding
ENSG00000173486.15,Module 2,ENSG00000173486,FKBP2,protein_coding
